angDist,col1,angDist.1,col1.1,source_id,ra,dec,parallax,parallax_error,pm,pmra,pmra_error,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,l,b,SDSS12,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,AllWISE,W1mag,W2mag,W3mag,W4mag,Jmag,Hmag,Kmag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,predicted_ML_class
0.077595,229041,0.060517,164877,3.72285909793096E+017,22.1427335368624,41.439369457305,0.447746586284886,0.18427415,4.021144,0.28908341172701,0.17682518,-4.01073915132535,18.213345,18.86705,17.442871,130.369404919031,-20.8955058691459,J012834.25+412621.7,21.457,0.093,19.223,0.01,18.186,0.007,17.789,0.007,17.573,0.016,J012834.25+412621.6,15.749,15.89,13.072,9.358,16.566,15.899,15.527,0.043,0.123,,,2
0.024835,229099,0.094661,164944,3.23317544541471E+017,22.1432932339988,38.6210582013018,0.433045261375592,0.12165949,5.2765484,5.08821961163363,0.10264979,-1.39713365334201,17.604496,18.119423,16.950926,130.842614678938,-23.6796065209905,J012834.38+383715.8,19.97,0.034,18.331,0.007,17.561,0.006,17.264,0.006,17.107,0.011,J012834.38+383715.8,15.415,15.561,12.895,9.31,16.214,15.687,15.334,0.037,0.101,,,2
0.147228,229189,0.060086,165054,3.24021644300184E+017,22.1443728553618,40.2154662615908,0.666287509610364,0.19511202,5.744404,0.437138234343252,0.23698369,-5.72774718935414,18.726639,19.603504,17.81636,130.573730234445,-22.104555726374,J012834.64+401255.7,22.574,0.225,20.175,0.017,18.793,0.01,18.171,0.009,17.768,0.017,J012834.64+401255.8,15.757,15.784,13.025,9.424,16.639,16.145,15.308,0.044,0.112,,,2
0.253071,229399,0.10347,165290,3.22079494448513E+017,22.146887629264,36.1778061415453,-1.95329046988054,0.5587157,4.3081355,1.71049906543181,0.4777011,-3.95401358300917,18.669664,19.029161,17.496752,131.272190833885,-26.0915906771855,J012835.25+361040.2,21.276,0.077,19.292,0.011,18.426,0.008,17.885,0.007,17.521,0.015,J012835.24+361040.3,15.511,15.542,13.031,9.013,16.357,15.766,15.287,0.038,0.104,,,2
0.29646,229584,0.06767,165506,2.97025919418953E+017,22.1492621214308,28.8895625285182,0.438099150952156,0.23941289,7.520682,2.93361954708739,0.22316687,-6.92492094934037,18.974918,19.970018,18.057579,132.665284644746,-33.2789112314057,J012835.82+285322.4,23.543,0.522,20.437,0.02,19.022,0.011,18.403,0.01,18.073,0.024,J012835.81+285322.6,15.88,15.64,12.825,8.511,16.636,16.308,15.611,0.05,0.114,,,2
0.50568,229619,0.071519,165548,2.97174216049153E+017,22.1496958056782,29.1979343636047,0.890544744706124,0.2767585,5.804408,-5.33694152743755,0.32815984,-2.28215002271732,19.215868,20.164213,18.289694,132.60255934175,-32.9750462224107,J012835.93+291152.5,25.666,1.119,20.675,0.03,19.252,0.016,18.626,0.012,18.287,0.034,J012835.88+291152.6,15.554,15.486,12.92,9.433,17.071,16.265,15.515,0.039,0.093,,,2
0.030637,229720,0.115972,165670,2.97019356708395E+017,22.1510570142891,28.7369109396915,0.4624848281457,0.111532085,16.643074,16.3849830658868,0.10017873,-2.91963120734591,17.73664,18.236477,17.086462,132.698575689687,-33.4290169115318,J012836.24+284412.8,20.072,0.061,18.41,0.007,17.719,0.006,17.459,0.007,17.277,0.015,J012836.25+284412.8,15.697,16.191,12.678,9.076,16.173,15.992,15.267,0.043,0.175,,,2
0.205099,229723,0.08598,165673,3.24019995032654E+017,22.151084097618,40.126867701967,0.36215581617516,0.2024605,5.7241898,-0.219183423032741,0.26649725,-5.71999174403721,18.821573,19.643236,17.939203,130.594035266892,-22.191286964298,J012836.26+400736.8,22.747,0.247,20.252,0.018,18.861,0.01,18.268,0.009,17.913,0.019,J012836.24+400736.6,15.915,16.022,12.876,8.802,16.68,16.113,15.35,0.047,0.151,,,2
0.181352,229781,0.073574,165742,3.240194796365E+017,22.1518814998921,40.0386999360371,0.485587732526904,0.13151011,7.158535,-3.22581668965902,0.15190469,-6.39051865565856,18.105913,18.780584,17.334543,130.609473739105,-22.278291040851,J012836.45+400219.3,21.555,0.101,19.195,0.01,18.083,0.007,17.699,0.007,17.417,0.014,J012836.46+400219.1,15.558,15.603,13.018,9.387,16.75,15.697,15.349,0.038,0.095,,,2
0.176099,229859,0.07165,165843,3.17259579069646E+017,22.15296681302,34.0266636532871,0.223048087506992,0.096638024,6.9218616,4.85551764965948,0.104688466,-4.93316505469444,17.380346,17.759869,16.831982,131.668165321225,-28.2136943033163,J012836.70+340136.0,19.093,0.03,17.854,0.005,17.363,0.005,17.187,0.006,17.09,0.016,J012836.71+340135.8,15.814,16.196,12.819,9.371,16.353,15.699,15.49,0.043,0.166,,,2
